"","counts","type","freq"
"Anti-GAD antibody positive",1,"AE",3.22773267917951e-06
"Anti-insulin antibody positive",1,"AE",3.22773267917951e-06
"Anti-interferon antibody",1,"AE",3.22773267917951e-06
"Anti-interferon antibody positive",1,"AE",3.22773267917951e-06
"Anti-JC virus antibody index",1,"AE",3.22773267917951e-06
"Anti-VGKC antibody positive",1,"AE",3.22773267917951e-06
"Antiacetylcholine receptor antibody positive",1,"AE",3.22773267917951e-06
"Antiallergic therapy",1,"AE",3.22773267917951e-06
"Antibiotic level below therapeutic",1,"AE",3.22773267917951e-06
"Antibody test",1,"AE",3.22773267917951e-06
"Anticoagulation drug level",1,"AE",3.22773267917951e-06
"Anticoagulation drug level decreased",1,"AE",3.22773267917951e-06
"Antisocial personality disorder",1,"AE",3.22773267917951e-06
"Antithrombin III increased",1,"AE",3.22773267917951e-06
"Aorta coarctation repair",1,"AE",3.22773267917951e-06
"Aortic anastomosis",1,"AE",3.22773267917951e-06
"Aortic bruit",1,"AE",3.22773267917951e-06
"Aortic dissection rupture",1,"AE",3.22773267917951e-06
"Aortic injury",1,"AE",3.22773267917951e-06
"Aortic restenosis",1,"AE",3.22773267917951e-06
"Aortic stent insertion",1,"AE",3.22773267917951e-06
"Aorticopulmonary septal defect",1,"AE",3.22773267917951e-06
"Aorto-duodenal fistula",1,"AE",3.22773267917951e-06
"Aorto-oesophageal fistula",1,"AE",3.22773267917951e-06
"Apgar score abnormal",1,"AE",3.22773267917951e-06
"Aphakia",1,"AE",3.22773267917951e-06
"Apicectomy",1,"AE",3.22773267917951e-06
"Apoptosis",1,"AE",3.22773267917951e-06
"Application site abscess",1,"AE",3.22773267917951e-06
"Application site alopecia",1,"AE",3.22773267917951e-06
"Application site cellulitis",1,"AE",3.22773267917951e-06
"Application site haematoma",1,"AE",3.22773267917951e-06
"Application site hyperaesthesia",1,"AE",3.22773267917951e-06
"Application site joint erythema",1,"AE",3.22773267917951e-06
"Application site joint movement impairment",1,"AE",3.22773267917951e-06
"Application site movement impairment",1,"AE",3.22773267917951e-06
"Application site necrosis",1,"AE",3.22773267917951e-06
"Application site photosensitivity reaction",1,"AE",3.22773267917951e-06
"Application site purpura",1,"AE",3.22773267917951e-06
"Application site telangiectasia",1,"AE",3.22773267917951e-06
"Application site thrombosis",1,"AE",3.22773267917951e-06
"Aqueductal stenosis",1,"AE",3.22773267917951e-06
"Aqueous humour leakage",1,"AE",3.22773267917951e-06
"Arrested labour",1,"AE",3.22773267917951e-06
"Arrhythmia neonatal",1,"AE",3.22773267917951e-06
"Arterectomy",1,"AE",3.22773267917951e-06
"Arterial bypass operation",1,"AE",3.22773267917951e-06
"Arterial catheterisation",1,"AE",3.22773267917951e-06
"Arterial compression therapy",1,"AE",3.22773267917951e-06
"Arterioenteric fistula",1,"AE",3.22773267917951e-06
"Arteriovenous graft",1,"AE",3.22773267917951e-06
"Arteriovenous graft site haematoma",1,"AE",3.22773267917951e-06
"Arteriovenous shunt operation",1,"AE",3.22773267917951e-06
"Arthrolysis",1,"AE",3.22773267917951e-06
"Arthropod infestation",1,"AE",3.22773267917951e-06
"Arthroscopy abnormal",1,"AE",3.22773267917951e-06
"Artificial menopause",1,"AE",3.22773267917951e-06
"Aspergillus test",1,"AE",3.22773267917951e-06
"Aspiration joint abnormal",1,"AE",3.22773267917951e-06
"Asteatosis",1,"AE",3.22773267917951e-06
"Asthenospermia",1,"AE",3.22773267917951e-06
"Astrocytoma",1,"AE",3.22773267917951e-06
"Atelectasis neonatal",1,"AE",3.22773267917951e-06
"Atopic keratoconjunctivitis",1,"AE",3.22773267917951e-06
"Atrial conduction time prolongation",1,"AE",3.22773267917951e-06
"Atrial septal defect acquired",1,"AE",3.22773267917951e-06
"Atrioventricular conduction time shortened",1,"AE",3.22773267917951e-06
"Atrophy of globe",1,"AE",3.22773267917951e-06
"Attention-seeking behaviour",1,"AE",3.22773267917951e-06
"Auditory neuropathy spectrum disorder",1,"AE",3.22773267917951e-06
"Auditory perseveration",1,"AE",3.22773267917951e-06
"Auricular haematoma",1,"AE",3.22773267917951e-06
"Auricular swelling",1,"AE",3.22773267917951e-06
"Autoimmune demyelinating disease",1,"AE",3.22773267917951e-06
"Autoimmune encephalopathy",1,"AE",3.22773267917951e-06
"Autoimmune pancytopenia",1,"AE",3.22773267917951e-06
"Autologous bone marrow transplantation therapy",1,"AE",3.22773267917951e-06
"Automatic bladder",1,"AE",3.22773267917951e-06
"Automatism",1,"AE",3.22773267917951e-06
"Autophony",1,"AE",3.22773267917951e-06
"Axial spondyloarthritis",1,"AE",3.22773267917951e-06
"Axillary lymphadenectomy",1,"AE",3.22773267917951e-06
"Azoospermia",1,"AE",3.22773267917951e-06
"B-cell lymphoma stage II",1,"AE",3.22773267917951e-06
"B-cell small lymphocytic lymphoma",1,"AE",3.22773267917951e-06
"B-cell small lymphocytic lymphoma recurrent",1,"AE",3.22773267917951e-06
"B-lymphocyte count abnormal",1,"AE",3.22773267917951e-06
"Bacterascites",1,"AE",3.22773267917951e-06
"Bacterial abdominal infection",1,"AE",3.22773267917951e-06
"Bacterial prostatitis",1,"AE",3.22773267917951e-06
"Bacterial toxaemia",1,"AE",3.22773267917951e-06
"Balanoposthitis infective",1,"AE",3.22773267917951e-06
"Balint's syndrome",1,"AE",3.22773267917951e-06
"Ballismus",1,"AE",3.22773267917951e-06
"Band neutrophil count decreased",1,"AE",3.22773267917951e-06
"Barium swallow abnormal",1,"AE",3.22773267917951e-06
"Bartonella test positive",1,"AE",3.22773267917951e-06
"Bartter's syndrome",1,"AE",3.22773267917951e-06
"Basal ganglion degeneration",1,"AE",3.22773267917951e-06
"Base excess decreased",1,"AE",3.22773267917951e-06
"Base excess negative",1,"AE",3.22773267917951e-06
"Basilar artery aneurysm",1,"AE",3.22773267917951e-06
"Basilar migraine",1,"AE",3.22773267917951e-06
"Basophil count abnormal",1,"AE",3.22773267917951e-06
"Bence Jones protein urine present",1,"AE",3.22773267917951e-06
"Benign breast lump removal",1,"AE",3.22773267917951e-06
"Benign duodenal neoplasm",1,"AE",3.22773267917951e-06
"Benign ethnic neutropenia",1,"AE",3.22773267917951e-06
"Benign fallopian tube neoplasm",1,"AE",3.22773267917951e-06
"Benign familial haematuria",1,"AE",3.22773267917951e-06
"Benign neoplasm of adrenal gland",1,"AE",3.22773267917951e-06
"Benign neoplasm of cervix uteri",1,"AE",3.22773267917951e-06
"Benign neoplasm of choroid",1,"AE",3.22773267917951e-06
"Benign neoplasm of eye",1,"AE",3.22773267917951e-06
"Benign neoplasm of optic nerve",1,"AE",3.22773267917951e-06
"Benign neoplasm of thymus",1,"AE",3.22773267917951e-06
"Benign oesophageal neoplasm",1,"AE",3.22773267917951e-06
"Benign pancreatic neoplasm",1,"AE",3.22773267917951e-06
"Benign rolandic epilepsy",1,"AE",3.22773267917951e-06
"Beta 2 microglobulin abnormal",1,"AE",3.22773267917951e-06
"Beta-2 glycoprotein antibody positive",1,"AE",3.22773267917951e-06
"Bifascicular block",1,"AE",3.22773267917951e-06
"Bile acid malabsorption",1,"AE",3.22773267917951e-06
"Bile duct pressure increased",1,"AE",3.22773267917951e-06
"Biliary cancer metastatic",1,"AE",3.22773267917951e-06
"Biliary cyst",1,"AE",3.22773267917951e-06
"Biliary drainage",1,"AE",3.22773267917951e-06
"Bilirubin excretion disorder",1,"AE",3.22773267917951e-06
"Bilirubin urine present",1,"AE",3.22773267917951e-06
"Binge drinking",1,"AE",3.22773267917951e-06
"Binocular eye movement disorder",1,"AE",3.22773267917951e-06
"Biochemical pregnancy",1,"AE",3.22773267917951e-06
"Biopsy bile duct abnormal",1,"AE",3.22773267917951e-06
"Biopsy cervix abnormal",1,"AE",3.22773267917951e-06
"Biopsy endometrium",1,"AE",3.22773267917951e-06
"Biopsy gallbladder abnormal",1,"AE",3.22773267917951e-06
"Biopsy heart",1,"AE",3.22773267917951e-06
"Biopsy intestine abnormal",1,"AE",3.22773267917951e-06
"Biopsy larynx",1,"AE",3.22773267917951e-06
"Biopsy larynx abnormal",1,"AE",3.22773267917951e-06
"Biopsy lung abnormal",1,"AE",3.22773267917951e-06
"Biopsy pharynx",1,"AE",3.22773267917951e-06
"Biopsy site unspecified abnormal",1,"AE",3.22773267917951e-06
"Biopsy tongue",1,"AE",3.22773267917951e-06
"Biopsy tongue normal",1,"AE",3.22773267917951e-06
"Birth mark",1,"AE",3.22773267917951e-06
"Birth trauma",1,"AE",3.22773267917951e-06
"Bispectral index decreased",1,"AE",3.22773267917951e-06
"Bladder ablation",1,"AE",3.22773267917951e-06
"Bladder cancer stage III",1,"AE",3.22773267917951e-06
"Bladder cyst",1,"AE",3.22773267917951e-06
"Bladder instillation procedure",1,"AE",3.22773267917951e-06
"Bladder irrigation",1,"AE",3.22773267917951e-06
"Bladder neck obstruction",1,"AE",3.22773267917951e-06
"Bladder neck resection",1,"AE",3.22773267917951e-06
"Bladder neoplasm surgery",1,"AE",3.22773267917951e-06
"Bladder papilloma",1,"AE",3.22773267917951e-06
"Bladder polypectomy",1,"AE",3.22773267917951e-06
"Bladder trabeculation",1,"AE",3.22773267917951e-06
"Bladder transitional cell carcinoma recurrent",1,"AE",3.22773267917951e-06
"Bladder transitional cell carcinoma stage I",1,"AE",3.22773267917951e-06
"Blast cells",1,"AE",3.22773267917951e-06
"Blastic plasmacytoid dendritic cell neoplasia",1,"AE",3.22773267917951e-06
"Blepharoplasty",1,"AE",3.22773267917951e-06
"Blepharorrhaphy",1,"AE",3.22773267917951e-06
"Bloch-Sulzberger syndrome",1,"AE",3.22773267917951e-06
"Blood 1,25-dihydroxycholecalciferol increased",1,"AE",3.22773267917951e-06
"Blood acid phosphatase increased",1,"AE",3.22773267917951e-06
"Blood alkaline phosphatase",1,"AE",3.22773267917951e-06
"Blood aluminium",1,"AE",3.22773267917951e-06
"Blood aluminium increased",1,"AE",3.22773267917951e-06
"Blood antidiuretic hormone",1,"AE",3.22773267917951e-06
"Blood antidiuretic hormone decreased",1,"AE",3.22773267917951e-06
"Blood antidiuretic hormone increased",1,"AE",3.22773267917951e-06
"Blood bicarbonate abnormal",1,"AE",3.22773267917951e-06
"Blood carbon monoxide increased",1,"AE",3.22773267917951e-06
"Blood cholinesterase increased",1,"AE",3.22773267917951e-06
"Blood chromium increased",1,"AE",3.22773267917951e-06
"Blood chromogranin A",1,"AE",3.22773267917951e-06
"Blood copper decreased",1,"AE",3.22773267917951e-06
"Blood cortisol abnormal",1,"AE",3.22773267917951e-06
"Blood count",1,"AE",3.22773267917951e-06
"Blood culture",1,"AE",3.22773267917951e-06
"Blood erythropoietin increased",1,"AE",3.22773267917951e-06
"Blood ethanol increased",1,"AE",3.22773267917951e-06
"Blood folate abnormal",1,"AE",3.22773267917951e-06
"Blood glucose",1,"AE",3.22773267917951e-06
"Blood glucose false positive",1,"AE",3.22773267917951e-06
"Blood growth hormone normal",1,"AE",3.22773267917951e-06
"Blood immunoglobulin G",1,"AE",3.22773267917951e-06
"Blood immunoglobulin G abnormal",1,"AE",3.22773267917951e-06
"Blood immunoglobulin M",1,"AE",3.22773267917951e-06
"Blood insulin",1,"AE",3.22773267917951e-06
"Blood lactate dehydrogenase",1,"AE",3.22773267917951e-06
"Blood lactic acid",1,"AE",3.22773267917951e-06
"Blood lead decreased",1,"AE",3.22773267917951e-06
"Blood mercury abnormal",1,"AE",3.22773267917951e-06
"Blood osmolarity abnormal",1,"AE",3.22773267917951e-06
"Blood pH abnormal",1,"AE",3.22773267917951e-06
"Blood potassium",1,"AE",3.22773267917951e-06
"Blood pressure difference of extremities",1,"AE",3.22773267917951e-06
"Blood pressure management",1,"AE",3.22773267917951e-06
"Blood pressure normal",1,"AE",3.22773267917951e-06
"Blood pressure orthostatic abnormal",1,"AE",3.22773267917951e-06
"Blood pressure systolic",1,"AE",3.22773267917951e-06
"Blood thromboplastin",1,"AE",3.22773267917951e-06
"Blood triglycerides",1,"AE",3.22773267917951e-06
"Blood urea",1,"AE",3.22773267917951e-06
"Blood uric acid",1,"AE",3.22773267917951e-06
"Body dysmorphic disorder",1,"AE",3.22773267917951e-06
"Body mass index",1,"AE",3.22773267917951e-06
"Body surface area decreased",1,"AE",3.22773267917951e-06
"Body surface area increased",1,"AE",3.22773267917951e-06
"Body temperature",1,"AE",3.22773267917951e-06
"Bone giant cell tumour",1,"AE",3.22773267917951e-06
"Bone giant cell tumour benign",1,"AE",3.22773267917951e-06
"Bone giant cell tumour malignant",1,"AE",3.22773267917951e-06
"Bone lesion excision",1,"AE",3.22773267917951e-06
"Bone marrow haemorrhage",1,"AE",3.22773267917951e-06
"Bone marrow oedema syndrome",1,"AE",3.22773267917951e-06
"Bone marrow tumour cell infiltration",1,"AE",3.22773267917951e-06
"Botulinum toxin injection",1,"AE",3.22773267917951e-06
"Bowenoid papulosis",1,"AE",3.22773267917951e-06
"Brachial artery entrapment syndrome",1,"AE",3.22773267917951e-06
"Brachial plexus injury",1,"AE",3.22773267917951e-06
"Brachiocephalic vein thrombosis",1,"AE",3.22773267917951e-06
"Brain empyema",1,"AE",3.22773267917951e-06
"Brain natriuretic peptide decreased",1,"AE",3.22773267917951e-06
"Brain stem thrombosis",1,"AE",3.22773267917951e-06
"Branchiogenic syndrome",1,"AE",3.22773267917951e-06
"BRCA1 gene mutation",1,"AE",3.22773267917951e-06
"BRCA2 gene mutation",1,"AE",3.22773267917951e-06
"Breast disorder male",1,"AE",3.22773267917951e-06
"Breast fibrosis",1,"AE",3.22773267917951e-06
"Breast injury",1,"AE",3.22773267917951e-06
"Breast malformation",1,"AE",3.22773267917951e-06
"Breast oedema",1,"AE",3.22773267917951e-06
"Breast prosthesis removal",1,"AE",3.22773267917951e-06
"Breast prosthesis user",1,"AE",3.22773267917951e-06
"Breath holding",1,"AE",3.22773267917951e-06
"Breech delivery",1,"AE",3.22773267917951e-06
"Bronchial injury",1,"AE",3.22773267917951e-06
"Bronchial metaplasia",1,"AE",3.22773267917951e-06
"Bronchial neoplasm",1,"AE",3.22773267917951e-06
"Bronchial oedema",1,"AE",3.22773267917951e-06
"Bronchitis fungal",1,"AE",3.22773267917951e-06
"Bronchitis haemophilus",1,"AE",3.22773267917951e-06
"Bronchoalveolar lavage",1,"AE",3.22773267917951e-06
"Bronchogenic cyst",1,"AE",3.22773267917951e-06
"Bronchoscopy",1,"AE",3.22773267917951e-06
"Brucella test positive",1,"AE",3.22773267917951e-06
"Brunner's gland hyperplasia",1,"AE",3.22773267917951e-06
"Buccal mucosal roughening",1,"AE",3.22773267917951e-06
"Bullous impetigo",1,"AE",3.22773267917951e-06
"Bundle branch block bilateral",1,"AE",3.22773267917951e-06
"Burkitt's lymphoma stage IV",1,"AE",3.22773267917951e-06
"Bursal fluid accumulation",1,"AE",3.22773267917951e-06
"Bursal haematoma",1,"AE",3.22773267917951e-06
"Caffeine allergy",1,"AE",3.22773267917951e-06
"Caffeine consumption",1,"AE",3.22773267917951e-06
"Calcification metastatic",1,"AE",3.22773267917951e-06
"Camptodactyly congenital",1,"AE",3.22773267917951e-06
"Campylobacter colitis",1,"AE",3.22773267917951e-06
"Campylobacter sepsis",1,"AE",3.22773267917951e-06
"Cancer in remission",1,"AE",3.22773267917951e-06
"Candida endophthalmitis",1,"AE",3.22773267917951e-06
"Candida osteomyelitis",1,"AE",3.22773267917951e-06
"Candida retinitis",1,"AE",3.22773267917951e-06
"Capillary nail refill test abnormal",1,"AE",3.22773267917951e-06
"Capnogram abnormal",1,"AE",3.22773267917951e-06
"Carbohydrate antigen 15-3",1,"AE",3.22773267917951e-06
"Carbohydrate antigen 27.29 increased",1,"AE",3.22773267917951e-06
"Carcinogenicity",1,"AE",3.22773267917951e-06
"Carcinoid tumour of the appendix",1,"AE",3.22773267917951e-06
"Carcinoid tumour of the duodenum",1,"AE",3.22773267917951e-06
"Cardiac autonomic neuropathy",1,"AE",3.22773267917951e-06
"Cardiac complication associated with device",1,"AE",3.22773267917951e-06
"Cardiac failure high output",1,"AE",3.22773267917951e-06
"Cardiac imaging procedure abnormal",1,"AE",3.22773267917951e-06
"Cardiac massage",1,"AE",3.22773267917951e-06
"Cardiac monitoring",1,"AE",3.22773267917951e-06
"Cardiac monitoring abnormal",1,"AE",3.22773267917951e-06
"Cardiac murmur functional",1,"AE",3.22773267917951e-06
"Cardiac pacemaker evaluation",1,"AE",3.22773267917951e-06
"Cardiac pacemaker removal",1,"AE",3.22773267917951e-06
"Cardiac pseudoaneurysm",1,"AE",3.22773267917951e-06
"Cardiac septal hypertrophy",1,"AE",3.22773267917951e-06
"Cardiac stress test",1,"AE",3.22773267917951e-06
"Cardiac valve fibroelastoma",1,"AE",3.22773267917951e-06
"Cardioactive drug level decreased",1,"AE",3.22773267917951e-06
"Cardiolipin antibody",1,"AE",3.22773267917951e-06
"Cardiospasm",1,"AE",3.22773267917951e-06
"Cardiothoracic ratio increased",1,"AE",3.22773267917951e-06
"Carnitine increased",1,"AE",3.22773267917951e-06
"Carotene abnormal",1,"AE",3.22773267917951e-06
"Carotid arterial embolus",1,"AE",3.22773267917951e-06
"Carotid artery calcification",1,"AE",3.22773267917951e-06
"Carotid artery restenosis",1,"AE",3.22773267917951e-06
"Carotidynia",1,"AE",3.22773267917951e-06
"Catheter site discolouration",1,"AE",3.22773267917951e-06
"Catheter site exfoliation",1,"AE",3.22773267917951e-06
"Catheter site hypoaesthesia",1,"AE",3.22773267917951e-06
"Catheter site mass",1,"AE",3.22773267917951e-06
"Catheter site oedema",1,"AE",3.22773267917951e-06
"Catheter site paraesthesia",1,"AE",3.22773267917951e-06
"Catheter site urticaria",1,"AE",3.22773267917951e-06
"Catheter site vasculitis",1,"AE",3.22773267917951e-06
"Catheterisation venous",1,"AE",3.22773267917951e-06
"Cautery to nose",1,"AE",3.22773267917951e-06
"CD30 expression",1,"AE",3.22773267917951e-06
"CD4 lymphocyte percentage decreased",1,"AE",3.22773267917951e-06
"CD8 lymphocyte percentage decreased",1,"AE",3.22773267917951e-06
"Cell marker",1,"AE",3.22773267917951e-06
"Central nervous system melanoma",1,"AE",3.22773267917951e-06
"Central venous pressure increased",1,"AE",3.22773267917951e-06
"Central-alveolar hypoventilation",1,"AE",3.22773267917951e-06
"Cerebellar artery thrombosis",1,"AE",3.22773267917951e-06
"Cerebellar tumour",1,"AE",3.22773267917951e-06
"Cerebral arteriovenous malformation haemorrhagic",1,"AE",3.22773267917951e-06
"Cerebral ataxia",1,"AE",3.22773267917951e-06
"Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy",1,"AE",3.22773267917951e-06
"Cerebral circulatory failure",1,"AE",3.22773267917951e-06
"Cerebral dysgenesis",1,"AE",3.22773267917951e-06
"Cerebral fungal infection",1,"AE",3.22773267917951e-06
"Cerebral gas embolism",1,"AE",3.22773267917951e-06
"Cerebral haemorrhage neonatal",1,"AE",3.22773267917951e-06
"Cerebral haemosiderin deposition",1,"AE",3.22773267917951e-06
"Cerebral hygroma",1,"AE",3.22773267917951e-06
"Cerebral microangiopathy",1,"AE",3.22773267917951e-06
"Cerebral reperfusion injury",1,"AE",3.22773267917951e-06
"Cerebrospinal fluid retention",1,"AE",3.22773267917951e-06
"Cerebrovascular arteriovenous malformation",1,"AE",3.22773267917951e-06
"Cerebrovascular operation",1,"AE",3.22773267917951e-06
"Cervical discharge",1,"AE",3.22773267917951e-06
"Cervicogenic headache",1,"AE",3.22773267917951e-06
"Cervix carcinoma stage 0",1,"AE",3.22773267917951e-06
"Cervix cautery",1,"AE",3.22773267917951e-06
"CHA2DS2-VASc annual stroke risk high",1,"AE",3.22773267917951e-06
"Charles Bonnet syndrome",1,"AE",3.22773267917951e-06
"Chemotherapeutic drug level above therapeutic",1,"AE",3.22773267917951e-06
"Chest crushing",1,"AE",3.22773267917951e-06
"Chest wall abscess",1,"AE",3.22773267917951e-06
"Chest wall cyst",1,"AE",3.22773267917951e-06
"Cheyne-Stokes respiration",1,"AE",3.22773267917951e-06
"Child abuse",1,"AE",3.22773267917951e-06
"Childhood depression",1,"AE",3.22773267917951e-06
"Chlamydial cervicitis",1,"AE",3.22773267917951e-06
"Choanal atresia",1,"AE",3.22773267917951e-06
